eval_mean_reward,eval_std_reward,eval_score,timesteps_done,learning_rate,lr_end,ent_coef,ent_coef_end,schedule_flat_until,vf_coef,target_kl,clip_range,max_grad_norm,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-72.1815691,84.0801027303831,-156.2616718303831,212992,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775759016,checkpoint_000000,True,False,1,1e06f_00012,2026-04-09_18-23-36,894.119086265564,894.119086265564,81600,1a721592e356,172.17.0.2,894.119086265564,1
209.515025,24.657782811148984,184.85724218885102,425984,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775761167,checkpoint_000001,True,False,2,1e06f_00012,2026-04-09_18-59-27,2150.852602481842,3044.971688747406,81600,1a721592e356,172.17.0.2,3044.971688747406,2
253.48402249999998,25.853906212789365,227.63011628721063,638976,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775763123,checkpoint_000002,True,False,3,1e06f_00012,2026-04-09_19-32-03,1956.2830922603607,5001.254781007767,81600,1a721592e356,172.17.0.2,5001.254781007767,3
270.43466739999997,24.05388581398047,246.3807815860195,851968,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775764564,checkpoint_000003,True,False,4,1e06f_00012,2026-04-09_19-56-04,1440.2579572200775,6441.512738227844,81600,1a721592e356,172.17.0.2,6441.512738227844,4
278.93797839999996,22.5346922927318,256.4032861072682,1064960,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775765143,checkpoint_000004,True,False,5,1e06f_00012,2026-04-09_20-05-43,455.56468653678894,6897.077424764633,138348,1a721592e356,172.17.0.2,455.56468653678894,1
279.847072,15.806504354899019,264.040567645101,1277952,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775765379,checkpoint_000005,True,False,6,1e06f_00012,2026-04-09_20-09-39,235.71386861801147,7132.791293382645,138348,1a721592e356,172.17.0.2,691.2785551548004,2
278.21201110000004,19.290246897841875,258.92176420215816,1490944,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775766223,checkpoint_000006,True,False,7,1e06f_00012,2026-04-09_20-23-43,805.2865796089172,7938.077872991562,147756,1a721592e356,172.17.0.2,805.2865796089172,1
280.3697156,19.15041551225825,261.2193000877418,1703936,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775767079,checkpoint_000007,True,False,8,1e06f_00012,2026-04-09_20-37-59,855.7733817100525,8793.851254701614,147756,1a721592e356,172.17.0.2,1661.0599613189697,2
279.63776229999996,17.96912511882659,261.6686371811734,4898816,0.0003456,0.0001,0.01152,0.003,0.2,0.5,0.02,0.2,0.7,1775767643,checkpoint_000007,True,False,23,1e06f_00012,2026-04-09_20-47-23,556.8897829055786,8120.611627340317,154757,1a721592e356,172.17.0.2,556.8897829055786,1
281.97734210000004,17.243879191021016,264.73346290897905,5111808,0.0003456,0.0001,0.01152,0.003,0.2,0.5,0.02,0.2,0.7,1775767962,checkpoint_000008,True,False,24,1e06f_00012,2026-04-09_20-52-42,319.108763217926,8439.720390558243,154757,1a721592e356,172.17.0.2,875.9985461235046,2
292.310044,18.563307866954645,273.7467361330454,5750784,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775768321,checkpoint_000008,True,False,27,1e06f_00012,2026-04-09_20-58-41,353.34854674339294,9605.35783982277,160259,1a721592e356,172.17.0.2,353.34854674339294,1
301.36678969999997,7.600586073310879,293.7662036266891,5963776,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775768645,checkpoint_000009,True,False,28,1e06f_00012,2026-04-09_21-04-05,324.1430833339691,9929.500923156738,160259,1a721592e356,172.17.0.2,677.4916300773621,2
292.1129747,17.252113739866648,274.8608609601333,6176768,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775768973,checkpoint_000010,True,False,29,1e06f_00012,2026-04-09_21-09-33,327.86716771125793,10257.368090867996,160259,1a721592e356,172.17.0.2,1005.35879778862,3
286.2674432,16.44969133989826,269.81775186010174,6389760,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775769383,checkpoint_000011,True,False,30,1e06f_00012,2026-04-09_21-16-23,410.29759788513184,10667.665688753128,160259,1a721592e356,172.17.0.2,1415.6563956737518,4
284.94606809999993,24.881342992967383,260.06472510703253,6602752,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775769758,checkpoint_000012,True,False,31,1e06f_00012,2026-04-09_21-22-38,374.54822063446045,11042.213909387589,160259,1a721592e356,172.17.0.2,1790.2046163082123,5
291.02670739999996,8.725424706217092,282.30128269378287,6815744,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775770094,checkpoint_000013,True,False,32,1e06f_00012,2026-04-09_21-28-14,335.66104650497437,11377.874955892563,160259,1a721592e356,172.17.0.2,2125.8656628131866,6
291.10838720000004,23.066441078520622,268.04194612147944,7028736,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775770420,checkpoint_000014,True,False,33,1e06f_00012,2026-04-09_21-33-40,326.19186997413635,11704.0668258667,160259,1a721592e356,172.17.0.2,2452.057532787323,7
297.7125599,12.010682428775961,285.701877471224,7241728,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775770716,checkpoint_000015,True,False,34,1e06f_00012,2026-04-09_21-38-36,296.16173911094666,12000.228564977646,160259,1a721592e356,172.17.0.2,2748.2192718982697,8
293.5871609,17.55820996832227,276.02895093167774,7454720,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775770899,checkpoint_000018,True,False,35,1e06f_00012,2026-04-09_21-41-39,178.25363421440125,12178.482199192047,178189,1a721592e356,172.17.0.2,178.25363421440125,1
297.0055273,19.290024292881338,277.7155030071186,7667712,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775771075,checkpoint_000019,True,False,36,1e06f_00012,2026-04-09_21-44-35,176.19315147399902,12354.675350666046,178189,1a721592e356,172.17.0.2,354.44678568840027,2
295.8754938,18.54895613765985,277.3265376623402,7880704,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775771244,checkpoint_000020,True,False,37,1e06f_00012,2026-04-09_21-47-24,169.2744119167328,12523.949762582779,178189,1a721592e356,172.17.0.2,523.721197605133,3
295.9301664,14.842852599369401,281.0873138006306,8011776,0.00024,5e-05,0.005950088276162791,0.001,0.2,0.4,0.02,0.15,0.7,1775771355,checkpoint_000021,True,False,38,1e06f_00012,2026-04-09_21-49-15,110.41129183769226,12634.361054420471,178189,1a721592e356,172.17.0.2,634.1324894428253,4
