eval_mean_reward,eval_std_reward,eval_score,timesteps_done,learning_rate,lr_end,ent_coef,ent_coef_end,schedule_flat_until,vf_coef,target_kl,clip_range,max_grad_norm,timestamp,checkpoint_dir_name,should_checkpoint,done,training_iteration,trial_id,date,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore
-40.15792390000001,84.67315389081853,-124.83107779081854,212992,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775759068,checkpoint_000000,True,False,1,1e06f_00003,2026-04-09_18-24-28,950.608282327652,950.608282327652,81609,1a721592e356,172.17.0.2,950.608282327652,1
189.26185790000002,39.76438893740529,149.49746896259472,425984,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775760330,checkpoint_000001,True,False,2,1e06f_00003,2026-04-09_18-45-30,1262.5213513374329,2213.129633665085,81609,1a721592e356,172.17.0.2,2213.129633665085,2
252.9327417,21.79133252023226,231.14140917976775,638976,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775761210,checkpoint_000002,True,False,3,1e06f_00003,2026-04-09_19-00-10,880.0948128700256,3093.2244465351105,81609,1a721592e356,172.17.0.2,3093.2244465351105,3
269.15991979999995,18.30224426444943,250.85767553555053,851968,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775761608,checkpoint_000003,True,False,4,1e06f_00003,2026-04-09_19-06-48,397.4555494785309,3490.6799960136414,81609,1a721592e356,172.17.0.2,3490.6799960136414,4
269.4472305,12.136944786487263,257.3102857135127,1064960,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775762171,checkpoint_000004,True,False,5,1e06f_00003,2026-04-09_19-16-11,259.45294547080994,3750.1329414844513,107833,1a721592e356,172.17.0.2,259.45294547080994,1
286.6746397,17.294866360410364,269.37977333958963,1277952,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775762423,checkpoint_000005,True,False,6,1e06f_00003,2026-04-09_19-20-23,252.20539808273315,4002.3383395671844,107833,1a721592e356,172.17.0.2,511.6583435535431,2
278.0198713,14.765527251079135,263.25434404892087,1490944,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775762970,checkpoint_000006,True,False,7,1e06f_00003,2026-04-09_19-29-30,478.15377855300903,4480.4921181201935,114140,1a721592e356,172.17.0.2,478.15377855300903,1
277.56794950000005,19.373070088508538,258.1948794114915,1703936,0.0002,5e-05,0.01,0.002,0.25,0.5,0.03,0.2,0.5,1775763223,checkpoint_000007,True,False,8,1e06f_00003,2026-04-09_19-33-43,253.29650449752808,4733.788622617722,114140,1a721592e356,172.17.0.2,731.4502830505371,2
300.8064362,12.85110208296035,287.9553341170397,1916928,0.00015120592666024256,7.5e-05,0.012,0.001,0.33,0.4,0.04,0.25,0.3,1775763707,checkpoint_000007,True,False,9,1e06f_00003,2026-04-09_19-41-47,354.0404796600342,4964.096662282944,122217,1a721592e356,172.17.0.2,354.0404796600342,1
290.37100580000003,16.112790078657365,274.25821572134265,2129920,0.00015120592666024256,7.5e-05,0.012,0.001,0.33,0.4,0.04,0.25,0.3,1775763893,checkpoint_000008,True,False,10,1e06f_00003,2026-04-09_19-44-53,185.0493519306183,5149.146014213562,122217,1a721592e356,172.17.0.2,539.0898315906525,2
274.8449974,15.646126142076072,259.19887125792394,2342912,0.00015120592666024256,7.5e-05,0.012,0.001,0.33,0.4,0.04,0.25,0.3,1775764235,checkpoint_000009,True,False,11,1e06f_00003,2026-04-09_19-50-35,327.6489827632904,5476.794996976852,129251,1a721592e356,172.17.0.2,327.6489827632904,1
290.07793630000003,18.646613148586763,271.43132315141327,2555904,0.00015120592666024256,7.5e-05,0.012,0.001,0.33,0.4,0.04,0.25,0.3,1775764432,checkpoint_000010,True,False,12,1e06f_00003,2026-04-09_19-53-52,197.15052914619446,5673.945526123047,129251,1a721592e356,172.17.0.2,524.7995119094849,2
290.86616100000003,14.663437678978918,276.2027233210211,2768896,0.00015120592666024256,7.5e-05,0.012,0.001,0.33,0.4,0.04,0.25,0.3,1775764818,checkpoint_000011,True,False,13,1e06f_00003,2026-04-09_20-00-18,357.7470393180847,6031.692565441132,135823,1a721592e356,172.17.0.2,357.7470393180847,1
286.47315089999995,11.958934448353956,274.514216451646,2981888,0.00015120592666024256,7.5e-05,0.012,0.001,0.33,0.4,0.04,0.25,0.3,1775765123,checkpoint_000012,True,False,14,1e06f_00003,2026-04-09_20-05-23,305.34993171691895,6337.0424971580505,135823,1a721592e356,172.17.0.2,663.0969710350037,2
267.0355262,86.34498672555715,180.69053947444286,3194880,0.00015120592666024256,7.5e-05,0.012,0.001,0.33,0.4,0.04,0.25,0.3,1775765443,checkpoint_000013,True,False,15,1e06f_00003,2026-04-09_20-10-43,248.7175805568695,6585.76007771492,144497,1a721592e356,172.17.0.2,248.7175805568695,1
281.8430136,23.17955679408818,258.66345680591184,3407872,0.00015120592666024256,7.5e-05,0.012,0.001,0.33,0.4,0.04,0.25,0.3,1775765601,checkpoint_000014,True,False,16,1e06f_00003,2026-04-09_20-13-21,157.74382042884827,6743.503898143768,144497,1a721592e356,172.17.0.2,406.4614009857178,2
299.0719908,13.882862992518708,285.18912780748127,3620864,0.00015120592666024256,7.5e-05,0.012,0.001,0.33,0.4,0.04,0.25,0.3,1775765807,checkpoint_000015,True,False,17,1e06f_00003,2026-04-09_20-16-47,181.9089651107788,6925.412863254547,150871,1a721592e356,172.17.0.2,181.9089651107788,1
272.4830561,16.262280041709,256.220776058291,3833856,0.00015120592666024256,7.5e-05,0.012,0.001,0.33,0.4,0.04,0.25,0.3,1775765986,checkpoint_000016,True,False,18,1e06f_00003,2026-04-09_20-19-46,179.0690803527832,7104.48194360733,150871,1a721592e356,172.17.0.2,360.978045463562,2
296.4800613,10.813560397935511,285.66650090206446,4046848,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775766411,checkpoint_000016,True,False,19,1e06f_00003,2026-04-09_20-26-51,419.55949997901917,7693.423994541168,153456,1a721592e356,172.17.0.2,419.55949997901917,1
295.9049251,12.334162037003603,283.57076306299643,4259840,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775766800,checkpoint_000017,True,False,20,1e06f_00003,2026-04-09_20-33-20,389.1489496231079,8082.572944164276,153456,1a721592e356,172.17.0.2,808.7084496021271,2
290.8468459,18.79473700308928,272.05210889691074,4472832,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775767286,checkpoint_000018,True,False,21,1e06f_00003,2026-04-09_20-41-26,485.60519790649414,8568.17814207077,153456,1a721592e356,172.17.0.2,1294.3136475086212,3
294.269139,16.773655600429482,277.4954833995705,4685824,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775767707,checkpoint_000019,True,False,22,1e06f_00003,2026-04-09_20-48-27,420.5834674835205,8988.76160955429,153456,1a721592e356,172.17.0.2,1714.8971149921417,4
299.1247781,9.699253093248148,289.42552500675185,4898816,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775768039,checkpoint_000020,True,False,23,1e06f_00003,2026-04-09_20-53-59,332.65879368782043,9321.420403242111,153456,1a721592e356,172.17.0.2,2047.5559086799622,5
286.4914388,22.534084640103423,263.9573541598966,5111808,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775768378,checkpoint_000021,True,False,24,1e06f_00003,2026-04-09_20-59-38,338.34529876708984,9659.765702009201,153456,1a721592e356,172.17.0.2,2385.901207447052,6
287.74831329999995,21.40544720475275,266.3428660952472,5324800,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775768728,checkpoint_000022,True,False,25,1e06f_00003,2026-04-09_21-05-28,350.27350974082947,10010.03921175003,153456,1a721592e356,172.17.0.2,2736.1747171878815,7
288.5957585,16.37407437758414,272.22168412241587,5537792,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775769082,checkpoint_000023,True,False,26,1e06f_00003,2026-04-09_21-11-22,353.74970960617065,10363.788921356201,153456,1a721592e356,172.17.0.2,3089.924426794052,8
288.7244789,19.612004602839974,269.11247429716,5750784,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775769439,checkpoint_000024,True,False,27,1e06f_00003,2026-04-09_21-17-19,357.1171364784241,10720.906057834625,153456,1a721592e356,172.17.0.2,3447.041563272476,9
302.0767795,14.117094533563131,287.95968496643684,5963776,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775769816,checkpoint_000025,True,False,28,1e06f_00003,2026-04-09_21-23-36,376.8724057674408,11097.778463602066,153456,1a721592e356,172.17.0.2,3823.913969039917,10
286.55642680000005,25.723912286720832,260.8325145132792,6176768,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775770143,checkpoint_000026,True,False,29,1e06f_00003,2026-04-09_21-29-03,326.61243438720703,11424.390897989273,153456,1a721592e356,172.17.0.2,4150.526403427124,11
288.5450793,18.27998232078776,270.2650969792122,6389760,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775770466,checkpoint_000027,True,False,30,1e06f_00003,2026-04-09_21-34-27,323.9435532093048,11748.334451198578,153456,1a721592e356,172.17.0.2,4474.469956636429,12
289.81996780000003,15.862978093056409,273.9569897069436,6602752,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775770800,checkpoint_000028,True,False,31,1e06f_00003,2026-04-09_21-40-00,333.3936433792114,12081.72809457779,153456,1a721592e356,172.17.0.2,4807.86360001564,13
293.4011815,16.211323036917463,277.18985846308254,6815744,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775771137,checkpoint_000029,True,False,32,1e06f_00003,2026-04-09_21-45-37,337.25461506843567,12418.982709646225,153456,1a721592e356,172.17.0.2,5145.118215084076,14
283.17048639999996,12.761833131835322,270.40865326816464,7028736,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775771451,checkpoint_000030,True,False,33,1e06f_00003,2026-04-09_21-50-51,313.36891078948975,12732.351620435715,153456,1a721592e356,172.17.0.2,5458.487125873566,15
298.0197512,12.960715795876812,285.05903540412316,7241728,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775771734,checkpoint_000031,True,False,34,1e06f_00003,2026-04-09_21-55-34,283.5223500728607,13015.873970508575,153456,1a721592e356,172.17.0.2,5742.009475946426,16
284.3701839,12.638758783047688,271.73142511695227,7454720,0.00016,5e-05,0.008,0.003,0.2,0.4,0.03,0.25,0.7,1775772014,checkpoint_000032,True,False,35,1e06f_00003,2026-04-09_22-00-14,279.34521675109863,13295.219187259674,153456,1a721592e356,172.17.0.2,6021.354692697525,17
